CustomerID,Gender,Senior Citizen,Partner,Dependents,Country,State,City,Zip Code,Latitude,Longitude,Tenure Months,Contract
9107-UKCKY,Male,No,Yes,No,United States,California,Carpinteria,93013,34.441398,-119.513163,61,One year
4654-ULTTN,Male,No,Yes,No,United States,California,Fillmore,93015,34.408161,-118.865111,70,Two year
5546-BYZSM,Female,No,No,No,United States,California,Oak View,93022,34.404544,-119.302118,41,Month-to-month
1492-KGETH,Male,No,Yes,Yes,United States,California,Ojai,93023,34.581308,-118.931948,70,One year
4163-HFTUK,Male,No,No,No,United States,California,Oxnard,93033,34.156629,-119.117218,51,One year
8215-NGSPE,Female,No,Yes,Yes,United States,California,Oxnard,93035,34.18454,-119.224666,42,Two year
8859-YSTWS,Male,No,No,No,United States,California,Port Hueneme,93041,34.110124,-119.100972,48,One year
7601-DHFWZ,Female,No,No,No,United States,California,Simi Valley,93063,34.296813,-118.685703,48,Two year
1998-VHJHK,Female,No,No,No,United States,California,Santa Barbara,93101,34.419203,-119.710008,27,One year
1707-HABPF,Female,Yes,No,No,United States,California,Santa Barbara,93103,34.438581,-119.685368,46,One year
0487-VVUVK,Male,No,Yes,Yes,United States,California,Santa Barbara,93109,34.406256,-119.726936,25,Month-to-month
5063-IUOKK,Male,No,No,No,United States,California,Santa Barbara,93111,34.460197,-119.802602,13,Two year
4508-OEBEY,Male,No,Yes,No,United States,California,Goleta,93117,34.489983,-120.091246,31,One year
0027-KWYKW,Female,No,Yes,Yes,United States,California,Alpaugh,93201,35.869626,-119.498771,23,Month-to-month
2308-STERM,Female,No,No,No,United States,California,Armona,93202,36.315979,-119.710852,2,Month-to-month
5982-XMDEX,Female,No,No,No,United States,California,Arvin,93203,35.116307,-118.817644,65,Two year
6051-PTVNS,Female,No,Yes,Yes,United States,California,Bodfish,93205,35.523991,-118.400432,55,One year
2877-VDUER,Female,No,Yes,Yes,United States,California,Camp Nelson,93208,36.057458,-118.591951,35,One year
9152-AMKAK,Male,No,No,No,United States,California,Coalinga,93210,36.186867,-120.387793,6,Two year
9432-VOFYX,Male,No,No,No,United States,California,Delano,93215,35.772244,-119.209689,17,Month-to-month
8049-WJCLQ,Male,No,Yes,Yes,United States,California,Ducor,93218,35.846067,-119.004073,10,Month-to-month
6586-PSJOX,Male,No,No,Yes,United States,California,Earlimart,93219,35.858054,-119.305858,15,One year
9705-ZJBCG,Female,No,Yes,Yes,United States,California,Frazier Park,93222,34.907911,-119.234281,13,One year
6847-KJLTS,Female,Yes,Yes,No,United States,California,Frazier Park,93225,34.827662,-118.999073,58,Month-to-month
9670-BPNXF,Female,No,No,No,United States,California,Glennville,93226,35.735694,-118.738483,45,One year
3913-FCUUW,Female,No,Yes,Yes,United States,California,Hanford,93230,36.29223,-119.622676,72,Two year
3301-VKTGC,Male,No,Yes,Yes,United States,California,Huron,93234,36.217864,-120.080117,68,One year
9555-SAHUZ,Female,No,Yes,Yes,United States,California,Kernville,93238,35.852892,-118.397782,38,Month-to-month
0816-TSPHQ,Male,No,No,No,United States,California,Kettleman City,93239,35.996923,-120.000951,2,Month-to-month
9932-WBWIK,Male,No,No,No,United States,California,Lake Isabella,93240,35.607875,-118.466318,11,Month-to-month
4619-EVPHY,Female,Yes,Yes,No,United States,California,Lamont,93241,35.245035,-118.905553,20,One year
5286-YHCVC,Male,No,Yes,No,United States,California,Laton,93242,36.444232,-119.718285,72,Two year
9115-YQHGA,Male,No,No,No,United States,California,Lemoore,93245,36.303666,-119.825657,40,Month-to-month
4462-CYWMH,Male,Yes,Yes,No,United States,California,Lindsay,93247,36.205465,-119.085807,62,Month-to-month
8963-MQVYN,Female,No,No,Yes,United States,California,Lost Hills,93249,35.637715,-119.893068,22,Month-to-month
2458-EOMRE,Female,No,No,No,United States,California,Mc Farland,93250,35.666886,-119.186717,11,Month-to-month
9334-GWGOW,Male,Yes,Yes,No,United States,California,Mc Kittrick,93251,35.38381,-119.730885,7,Month-to-month
6542-LWGXJ,Male,No,Yes,No,United States,California,Pixley,93256,35.957019,-119.330928,3,Month-to-month
5567-GZKQY,Male,No,No,No,United States,California,Porterville,93257,36.008958,-118.891593,58,Two year
1222-LRYKO,Male,No,No,Yes,United States,California,Posey,93260,35.861928,-118.636698,6,Month-to-month
2087-QAREY,Female,No,Yes,No,United States,California,Sequoia National Park,93262,36.527243,-118.594938,22,Month-to-month
4423-JWZJN,Male,No,Yes,Yes,United States,California,Springville,93265,36.245926,-118.693138,64,One year
6490-FGZAT,Male,No,No,No,United States,California,Strathmore,93267,36.141319,-119.129075,6,Month-to-month
7452-FOLON,Male,No,No,Yes,United States,California,Terra Bella,93270,35.939068,-119.043666,39,One year
2320-TZRRH,Female,No,No,No,United States,California,Three Rivers,93271,36.413433,-118.854708,20,One year
4942-VZZOM,Male,No,Yes,No,United States,California,Tupman,93276,35.316263,-119.402559,64,One year
7502-BNYGS,Female,No,Yes,No,United States,California,Wasco,93280,35.652242,-119.4464,46,Month-to-month
4291-HYEBC,Female,Yes,Yes,Yes,United States,California,Weldon,93283,35.55647,-118.244914,28,One year
6147-CBCRA,Female,No,Yes,No,United States,California,Wofford Heights,93285,35.690535,-118.552784,33,Month-to-month
6047-SUHPR,Male,No,Yes,Yes,United States,California,Woodlake,93286,36.464635,-119.094348,39,One year
9752-ZNQUT,Female,No,No,No,United States,California,Visalia,93291,36.391777,-119.372842,1,Month-to-month
1576-PFZIW,Male,Yes,Yes,No,United States,California,Bakersfield,93301,35.383937,-119.020428,70,Two year
5666-MBJPT,Male,No,No,No,United States,California,Bakersfield,93304,35.339796,-119.023552,65,Two year
7312-XSBAT,Male,No,No,No,United States,California,Bakersfield,93305,35.391733,-118.984109,1,Month-to-month
3096-GKWEB,Male,No,Yes,No,United States,California,Bakersfield,93306,35.449881,-118.841442,18,Month-to-month
2371-JQHZZ,Male,No,Yes,No,United States,California,Bakersfield,93307,35.280113,-118.962329,24,Month-to-month
0674-GCDXG,Male,No,No,No,United States,California,Bakersfield,93308,35.559617,-118.925185,63,Two year
1121-QSIVB,Female,No,No,Yes,United States,California,Bakersfield,93309,35.342891,-119.064803,44,One year
4396-KLSEH,Male,No,No,No,United States,California,Bakersfield,93311,35.16207,-119.194488,4,Month-to-month
2824-MYYBN,Female,No,Yes,Yes,United States,California,Bakersfield,93313,35.140938,-119.051348,37,Month-to-month
6345-HOVES,Male,No,No,No,United States,California,Los Osos,93402,35.279984,-120.824288,34,Month-to-month
8318-LCNBW,Male,No,Yes,No,United States,California,San Luis Obispo,93405,35.236549,-120.727344,35,One year
6469-QJKZW,Female,No,Yes,No,United States,California,Arroyo Grande,93420,35.176236,-120.483243,4,Month-to-month
0147-ESWWR,Female,Yes,Yes,No,United States,California,Atascadero,93422,35.453912,-120.69461,39,Month-to-month
1217-VASWC,Male,Yes,Yes,No,United States,California,Avila Beach,93424,35.186644,-120.728305,43,One year
6370-ZVHDV,Female,No,Yes,No,United States,California,Buellton,93427,34.631362,-120.238218,61,Two year
5915-DGNVC,Female,No,Yes,No,United States,California,Cambria,93428,35.591387,-121.032256,49,One year
6260-XLACS,Male,No,No,No,United States,California,Casmalia,93429,34.866032,-120.536546,4,One year
3566-CAAYU,Female,No,Yes,Yes,United States,California,Cayucos,93430,35.511833,-120.918713,64,Two year
4983-CCWMC,Male,No,No,No,United States,California,Creston,93432,35.480896,-120.469476,3,Month-to-month
9103-CXVOK,Male,No,Yes,Yes,United States,California,Grover Beach,93433,35.120833,-120.61843,1,Month-to-month
2896-TBNBE,Male,No,Yes,No,United States,California,Guadalupe,93434,34.936,-120.594655,40,One year
2522-WLNSF,Female,Yes,Yes,No,United States,California,Los Olivos,93441,34.70434,-120.02609,34,One year
3841-CONLJ,Female,No,Yes,No,United States,California,Morro Bay,93442,35.369553,-120.763864,1,Month-to-month
4475-NVTLU,Male,No,Yes,Yes,United States,California,Paso Robles,93446,35.634222,-120.728341,45,Two year
9386-LDCZR,Male,No,No,No,United States,California,San Ardo,93450,35.996008,-120.85305,43,One year
9585-KKMFD,Male,No,Yes,Yes,United States,California,San Miguel,93451,35.886767,-120.608661,41,Two year
5399-ZIMKF,Male,No,No,No,United States,California,San Simeon,93452,35.746484,-121.223355,5,Month-to-month
0336-KXKFK,Male,No,No,No,United States,California,Santa Margarita,93453,35.303926,-120.256567,72,Two year
5619-XZZKR,Male,No,No,No,United States,California,Santa Maria,93454,34.943523,-120.256729,4,One year
3948-FVVRP,Male,No,Yes,Yes,United States,California,Santa Maria,93455,34.818227,-120.418784,9,Month-to-month
5327-XOKKY,Male,Yes,Yes,No,United States,California,Santa Maria,93458,34.95934,-120.490081,72,Two year
0983-TATYJ,Female,No,Yes,No,United States,California,Santa Ynez,93460,34.630356,-120.032564,33,One year
1813-JYWTO,Female,No,Yes,No,United States,California,Shandon,93461,35.634488,-120.293534,72,Two year
6719-OXYBR,Male,No,No,No,United States,California,California City,93505,35.151491,-117.927597,15,Month-to-month
3312-ZWLGF,Male,Yes,Yes,No,United States,California,Acton,93510,34.501452,-118.207862,29,Month-to-month
6476-YHMGA,Female,No,Yes,Yes,United States,California,Benton,93512,37.653947,-118.231443,15,Month-to-month
0795-XCCTE,Male,Yes,No,No,United States,California,Bishop,93514,37.04584,-118.397236,72,Two year
0168-XZKBB,Female,No,Yes,No,United States,California,Boron,93516,34.95703,-117.73045,19,Month-to-month
3785-NRHYR,Male,No,No,No,United States,California,Bridgeport,93517,38.184583,-119.286558,1,Month-to-month
4537-DKTAL,Female,No,No,No,United States,California,Darwin,93522,36.319181,-117.593053,2,Month-to-month
7072-MBHEV,Female,Yes,Yes,Yes,United States,California,Edwards,93523,34.966777,-117.961179,11,Month-to-month
5602-BVFMK,Female,No,No,No,United States,California,Independence,93526,36.869584,-118.189241,12,One year
6297-NOOPG,Female,No,Yes,No,United States,California,Inyokern,93527,36.041315,-118.188235,70,Two year
8204-TIFGJ,Female,No,No,No,United States,California,June Lake,93529,37.730269,-119.055813,23,Month-to-month
8050-DVOJX,Male,Yes,No,No,United States,California,Keeler,93530,36.560498,-117.962461,49,Two year
8903-XEBGX,Male,No,No,Yes,United States,California,Lancaster,93534,34.727529,-118.153098,2,Month-to-month
8169-SAEJD,Male,Yes,Yes,No,United States,California,Lancaster,93535,34.712708,-117.889656,69,Two year
1089-XZWHH,Female,No,Yes,Yes,United States,California,Lee Vining,93541,37.890145,-119.184087,24,Two year
2325-WINES,Female,No,No,No,United States,California,Littlerock,93543,34.505273,-117.955054,32,One year
6064-ZATLR,Female,No,No,No,United States,California,Llano,93544,34.500091,-117.765862,27,Two year
7824-PANSQ,Male,No,No,No,United States,California,Mammoth Lakes,93546,37.550074,-118.837167,58,Month-to-month
9648-BCHKM,Female,No,Yes,Yes,United States,California,Palmdale,93550,34.536232,-118.082935,18,Two year
2888-ADFAO,Female,No,Yes,Yes,United States,California,Palmdale,93551,34.613476,-118.256358,47,Two year
8707-HOEDG,Female,No,Yes,Yes,United States,California,Palmdale,93552,34.557711,-118.029441,70,Two year
4072-IPYLT,Female,No,Yes,Yes,United States,California,Randsburg,93554,35.405722,-117.773354,36,Month-to-month
7167-PCEYD,Male,No,No,No,United States,California,Ridgecrest,93555,35.603913,-117.67828,67,Two year
4936-YPJNK,Female,No,No,No,United States,California,Rosamond,93560,34.903052,-118.411251,10,Month-to-month
1580-BMCMR,Male,Yes,No,No,United States,California,Tehachapi,93561,35.073777,-118.652112,19,Month-to-month
4817-KEQSP,Female,No,Yes,Yes,United States,California,Trona,93562,35.74837,-117.384948,71,Two year
6408-WHTEF,Male,No,Yes,Yes,United States,California,Valyermo,93563,34.39583,-117.734568,72,Two year
9251-AWQGT,Female,No,Yes,Yes,United States,California,Palmdale,93591,34.598221,-117.79593,48,Two year
8749-CLJXC,Male,No,No,No,United States,California,Ahwahnee,93601,37.375816,-119.739935,1,Month-to-month
7989-VCQOH,Male,No,Yes,Yes,United States,California,Auberry,93602,36.991762,-119.242874,18,Month-to-month
4199-QHJNM,Male,Yes,Yes,No,United States,California,Bass Lake,93604,37.458367,-119.345011,67,Two year
8882-TLVRW,Male,No,Yes,Yes,United States,California,Big Creek,93605,37.17277,-119.2997,69,Two year
5135-GRQJV,Male,Yes,Yes,No,United States,California,Cantua Creek,93608,36.488056,-120.407691,72,Two year
2384-OVPSA,Female,Yes,No,No,United States,California,Caruthers,93609,36.5276,-119.865999,38,Two year
1371-WEPDS,Male,Yes,Yes,No,United States,California,Chowchilla,93610,37.100948,-120.270136,40,One year
3580-GICBM,Female,No,Yes,Yes,United States,California,Clovis,93611,36.917652,-119.593757,61,Two year
9730-DRTMJ,Male,No,Yes,No,United States,California,Coarsegold,93614,37.212191,-119.749323,32,One year
4686-UXDML,Female,No,No,No,United States,California,Cutler,93615,36.497895,-119.285484,21,Month-to-month
3349-ANQNH,Female,Yes,No,No,United States,California,Del Rey,93616,36.657462,-119.595293,59,One year
0932-YIXYU,Female,No,No,No,United States,California,Dos Palos,93620,37.045728,-120.630682,47,Two year
7480-SPLEF,Male,No,Yes,Yes,United States,California,Dunlap,93621,36.789213,-119.140338,69,Two year
7636-XUHWW,Male,No,No,No,United States,California,Firebaugh,93622,36.785618,-120.625382,2,Month-to-month
1431-CYWMH,Female,No,Yes,Yes,United States,California,Fish Camp,93623,37.483535,-119.679414,22,Month-to-month
5937-EORGB,Male,Yes,Yes,No,United States,California,Five Points,93624,36.397745,-120.119911,15,Month-to-month
6349-JDHQP,Female,No,No,No,United States,California,Fowler,93625,36.625792,-119.672483,53,Two year
5539-HIVAK,Female,Yes,Yes,No,United States,California,Friant,93626,37.027663,-119.69056,28,Month-to-month
5847-MXBEO,Male,No,No,No,United States,California,Helm,93627,36.520537,-120.118055,22,One year
4583-PARNH,Male,Yes,Yes,No,United States,California,Kerman,93630,36.727418,-120.123526,16,Month-to-month
1116-FRYVH,Female,No,Yes,Yes,United States,California,Kingsburg,93631,36.478239,-119.52137,48,Two year
1421-HCERK,Male,Yes,Yes,No,United States,California,Lakeshore,93634,37.290606,-119.216328,30,Month-to-month
9633-XQABV,Female,No,No,No,United States,California,Los Banos,93635,36.995162,-120.955099,3,Month-to-month
0716-BQNDX,Male,Yes,No,No,United States,California,Madera,93637,36.902954,-120.194274,57,Two year
1183-CANVH,Female,No,Yes,No,United States,California,Mendota,93640,36.687292,-120.437354,23,One year
1972-XMUWV,Female,No,Yes,No,United States,California,Miramonte,93641,36.696759,-119.024051,65,Two year
8679-LZBMD,Male,No,Yes,No,United States,California,North Fork,93643,37.244307,-119.470256,44,One year
3407-JMJQQ,Female,No,Yes,Yes,United States,California,Oakhurst,93644,37.648647,-119.231447,71,Two year
6252-DFGTK,Female,No,Yes,No,United States,California,O Neals,93645,37.140104,-119.657092,37,One year
1539-LNKHM,Female,No,No,No,United States,California,Orange Cove,93646,36.633498,-119.298895,12,Month-to-month
8645-KOMJQ,Male,No,Yes,Yes,United States,California,Orosi,93647,36.600185,-119.175655,69,Two year
0289-IVARM,Female,No,No,No,United States,California,Parlier,93648,36.622237,-119.521126,35,Month-to-month
9761-XUJWD,Male,No,No,No,United States,California,Fresno,93650,36.841655,-119.797113,5,Month-to-month
4057-FKCZK,Male,No,Yes,Yes,United States,California,Prather,93651,37.007238,-119.505661,58,Two year
4291-TPNFG,Male,No,Yes,No,United States,California,Raisin City,93652,36.594542,-119.905245,72,Two year
6087-YPWHO,Male,No,Yes,No,United States,California,Raymond,93653,37.252057,-119.95783,72,Two year
3090-QFUVD,Female,No,No,No,United States,California,Reedley,93654,36.636638,-119.421842,1,Month-to-month
1722-LDZJS,Male,No,Yes,Yes,United States,California,Sanger,93657,36.819628,-119.440414,53,One year
1818-ESQMW,Female,No,No,No,United States,California,San Joaquin,93660,36.600193,-120.153393,27,Month-to-month
7401-RUBNK,Female,No,Yes,No,United States,California,South Dos Palos,93665,36.959731,-120.653519,18,Month-to-month
0506-YLVKJ,Male,No,Yes,Yes,United States,California,Sultana,93666,36.545353,-119.338535,46,Two year
8661-BOYNW,Female,No,Yes,No,United States,California,Tollhouse,93667,36.993666,-119.348267,72,Two year
4815-GBTCD,Female,No,Yes,No,United States,California,Wishon,93669,37.287758,-119.548156,4,Month-to-month
2805-AUFQN,Female,No,No,No,United States,California,Traver,93673,36.456091,-119.486225,25,Two year
0980-PVMRC,Female,No,Yes,Yes,United States,California,Squaw Valley,93675,36.719141,-119.202677,40,Month-to-month
7233-DRTRF,Male,No,Yes,No,United States,California,Fresno,93701,36.749403,-119.787574,63,Month-to-month
3873-NFTGI,Male,No,No,No,United States,California,Fresno,93703,36.768774,-119.762633,14,Month-to-month
1162-ECVII,Male,Yes,Yes,No,United States,California,Fresno,93704,36.799648,-119.801247,72,Two year
7048-GXDAY,Male,No,No,No,United States,California,Fresno,93705,36.78724,-119.827813,39,Month-to-month
8571-ZCMCX,Female,No,Yes,Yes,United States,California,Fresno,93706,36.654614,-119.903674,47,Two year
1169-WCVAK,Male,No,Yes,No,United States,California,Fresno,93710,36.822715,-119.761826,19,Month-to-month
7129-CAKJW,Female,No,No,No,United States,California,Fresno,93721,36.732694,-119.783786,17,Month-to-month
8695-ARGXZ,Male,Yes,Yes,No,United States,California,Fresno,93722,36.78979,-119.929894,34,Month-to-month
3570-YUEKJ,Female,No,No,No,United States,California,Fresno,93725,36.623632,-119.741322,42,Month-to-month
1555-HAPSU,Female,No,Yes,Yes,United States,California,Fresno,93727,36.751489,-119.68072,71,Two year
1697-NVVGY,Male,Yes,Yes,No,United States,California,Fresno,93728,36.757345,-119.818274,19,Month-to-month
8464-EETCQ,Male,No,No,No,United States,California,Salinas,93905,36.667794,-121.601306,57,Two year
2419-FSORS,Male,No,Yes,No,United States,California,Salinas,93906,36.722898,-121.633648,72,Two year
8132-YPVBX,Female,No,No,No,United States,California,Salinas,93907,36.77462,-121.664714,6,Month-to-month
6754-LZUKA,Male,No,Yes,No,United States,California,Big Sur,93920,36.092975,-121.549826,61,Two year
8099-MZPUJ,Male,No,Yes,Yes,United States,California,Carmel,93923,36.460611,-121.852507,48,Two year
0787-LHDYT,Male,No,No,No,United States,California,Carmel Valley,93924,36.414611,-121.6386,16,Month-to-month
0374-IOEGQ,Female,No,No,No,United States,California,Gonzales,93926,36.52588,-121.396719,3,Month-to-month
3197-NNYNB,Male,No,No,No,United States,California,Jolon,93928,35.930782,-121.189757,65,Two year
3396-DKDEL,Female,No,Yes,Yes,United States,California,King City,93930,36.220761,-120.980777,70,Two year
1752-OZXFY,Male,No,Yes,No,United States,California,Lockwood,93932,35.989792,-121.055933,60,One year
9066-QRSDU,Female,No,Yes,No,United States,California,Marina,93933,36.689582,-121.758398,69,One year
9112-WSNPU,Female,Yes,No,No,United States,California,Monterey,93940,36.362741,-121.869685,35,Month-to-month
9867-NNXLC,Female,No,No,No,United States,California,Pacific Grove,93950,36.618337,-121.926417,22,Month-to-month
5321-NTRKC,Male,No,Yes,Yes,United States,California,Pebble Beach,93953,36.587497,-121.944815,66,Two year
3161-GETRM,Male,No,Yes,Yes,United States,California,Soledad,93960,36.414216,-121.360597,34,Month-to-month
0402-OAMEN,Female,No,Yes,Yes,United States,California,Spreckels,93962,36.624641,-121.647195,72,Two year
6933-VLYFX,Male,No,Yes,Yes,United States,California,Belmont,94002,37.509366,-122.306132,31,One year
6754-WKSHP,Male,No,No,Yes,United States,California,Brisbane,94005,37.684694,-122.40712,30,One year
4976-LNFVV,Male,Yes,Yes,No,United States,California,Daly City,94015,37.680844,-122.48131,19,Month-to-month
5055-MGMGF,Female,No,Yes,No,United States,California,Half Moon Bay,94019,37.45567,-122.407992,65,Month-to-month
4641-FROLU,Female,No,Yes,Yes,United States,California,La Honda,94020,37.285677,-122.224165,30,Two year
2862-JVEOY,Male,No,No,No,United States,California,Loma Mar,94021,37.266388,-122.26308,6,One year
2969-QWUBZ,Female,No,No,No,United States,California,Los Altos,94022,37.349546,-122.134356,2,Month-to-month
9822-BIIGN,Male,No,Yes,Yes,United States,California,Los Altos,94024,37.352911,-122.093002,53,Month-to-month
2077-MPJQO,Male,Yes,Yes,No,United States,California,Menlo Park,94025,37.449551,-122.183762,7,Month-to-month
1534-OULXE,Female,No,Yes,Yes,United States,California,Atherton,94027,37.454924,-122.203168,61,One year
2971-SGAFL,Female,No,No,No,United States,California,Millbrae,94030,37.601248,-122.403099,13,Month-to-month
1480-IVEVR,Male,Yes,Yes,No,United States,California,Montara,94037,37.540582,-122.509594,35,One year
2905-KFQUV,Female,No,Yes,No,United States,California,Moss Beach,94038,37.515556,-122.502311,2,Month-to-month
3370-HXOPH,Female,No,No,No,United States,California,Mountain View,94041,37.388349,-122.075299,3,Month-to-month
9391-YZEJW,Female,No,No,No,United States,California,Mountain View,94043,37.419725,-122.062947,62,One year
9958-MEKUC,Male,No,Yes,Yes,United States,California,Pacifica,94044,37.573633,-122.455167,72,Two year
0281-CNTZX,Male,No,Yes,No,United States,California,Pescadero,94060,37.22565,-122.297533,63,Two year
4118-CEVPF,Female,Yes,No,No,United States,California,Redwood City,94062,37.410567,-122.297152,35,One year
9114-VEPUF,Male,No,Yes,No,United States,California,Redwood City,94065,37.527497,-122.230941,62,One year
7876-BEUTG,Female,No,No,No,United States,California,San Bruno,94066,37.624436,-122.430661,15,Month-to-month
2338-BQEZT,Female,No,No,No,United States,California,San Carlos,94070,37.497915,-122.267361,55,Month-to-month
9873-MNDKV,Female,No,No,No,United States,California,San Gregorio,94074,37.331762,-122.341444,11,Month-to-month
8241-JUIQO,Female,No,No,No,United States,California,Sunnyvale,94086,37.378541,-122.020456,61,One year
2194-IIQOF,Female,No,Yes,No,United States,California,Sunnyvale,94087,37.3511,-122.037311,71,Two year
9631-RXVJM,Male,No,No,No,United States,California,San Francisco,94102,37.7795,-122.419233,35,Two year
9584-EXCDZ,Female,No,No,No,United States,California,San Francisco,94103,37.773147,-122.411287,17,Month-to-month
5093-FEGLU,Female,No,Yes,No,United States,California,San Francisco,94105,37.789168,-122.395009,47,Two year
2621-UDNLU,Female,No,Yes,No,United States,California,San Francisco,94107,37.768881,-122.395521,3,Month-to-month
7526-IVLYU,Male,No,No,No,United States,California,San Francisco,94108,37.791998,-122.408653,3,Month-to-month
2428-HYUNX,Male,Yes,Yes,No,United States,California,San Francisco,94109,37.794487,-122.42227,44,Two year
9214-EKVXR,Female,No,No,No,United States,California,San Francisco,94110,37.750021,-122.415201,1,Month-to-month
3410-MHHUM,Female,No,Yes,Yes,United States,California,San Francisco,94111,37.801776,-122.402293,44,One year
2122-YWVYA,Female,No,No,No,United States,California,San Francisco,94116,37.74441,-122.486764,18,Month-to-month
2296-DKZFP,Female,No,Yes,No,United States,California,San Francisco,94118,37.781304,-122.461522,65,Two year
8909-BOLNL,Male,No,No,No,United States,California,San Francisco,94123,37.800254,-122.436975,3,One year
6603-YRDCJ,Male,No,Yes,No,United States,California,San Francisco,94124,37.731505,-122.384532,33,Two year
3229-USWAR,Female,No,No,No,United States,California,San Francisco,94129,37.797526,-122.464531,34,One year
2138-VFAPZ,Female,No,Yes,Yes,United States,California,San Francisco,94130,37.820894,-122.369725,14,Two year
6131-JLWZM,Female,No,No,No,United States,California,San Francisco,94131,37.746699,-122.442833,13,Month-to-month
0269-XFESX,Male,No,Yes,Yes,United States,California,San Francisco,94133,37.802071,-122.411004,23,One year
1709-EJDOX,Female,No,Yes,Yes,United States,California,San Francisco,94134,37.721052,-122.413573,47,Two year
4316-XCSLJ,Male,No,No,Yes,United States,California,Palo Alto,94301,37.444314,-122.149996,17,Month-to-month
9693-XMUOB,Male,Yes,Yes,No,United States,California,Palo Alto,94304,37.386978,-122.177746,59,Month-to-month
0383-CLDDA,Female,No,No,No,United States,California,Stanford,94305,37.424342,-122.165641,69,Two year
2709-UQGNP,Male,No,No,No,United States,California,San Mateo,94401,37.590421,-122.306467,10,Month-to-month
3549-ZTMNH,Male,No,Yes,Yes,United States,California,San Mateo,94402,37.556634,-122.317723,12,Two year
8033-ATFAS,Female,No,Yes,Yes,United States,California,San Mateo,94404,37.556094,-122.272437,39,Month-to-month
1635-NZATJ,Male,Yes,Yes,No,United States,California,Alameda,94501,37.774633,-122.274434,71,Two year
0562-HKHML,Male,No,Yes,Yes,United States,California,Alameda,94502,37.724817,-122.224363,71,Two year
8277-RVRSV,Female,No,Yes,Yes,United States,California,Danville,94506,37.791481,-121.903253,33,One year
9943-VSZUV,Male,Yes,No,No,United States,California,Alamo,94507,37.855717,-121.994813,67,Month-to-month
7054-ENNGU,Female,No,Yes,No,United States,California,Benicia,94510,38.113533,-122.11926,9,Month-to-month
1455-HFBXA,Male,No,Yes,No,United States,California,Bethel Island,94511,38.050558,-121.646924,52,Two year
9402-CXWPL,Female,No,No,No,United States,California,Birds Landing,94512,38.140719,-121.838298,70,One year
1628-BIZYP,Male,No,No,No,United States,California,Brentwood,94513,37.908242,-121.682472,1,Month-to-month
0082-LDZUE,Male,No,No,No,United States,California,Calistoga,94515,38.629618,-122.593216,1,Month-to-month
5343-SGUBI,Female,No,No,No,United States,California,Concord,94518,37.950248,-122.022455,52,One year
0856-NAOES,Male,No,No,No,United States,California,Concord,94519,37.990118,-122.012188,6,Month-to-month
1976-AZZPJ,Male,No,Yes,No,United States,California,Concord,94520,38.013825,-122.039144,7,Month-to-month
6156-UZDLF,Female,No,No,No,United States,California,Pleasant Hill,94523,37.95338,-122.076886,26,One year
3099-OONVS,Male,No,Yes,Yes,United States,California,Crockett,94525,38.049292,-122.228415,25,Month-to-month
9500-WBGRP,Male,No,No,No,United States,California,Danville,94526,37.815459,-121.977203,69,Two year
5183-KLYEM,Female,No,No,No,United States,California,El Cerrito,94530,37.924838,-122.289145,72,Two year
5144-PQCDZ,Male,No,No,No,United States,California,Fairfield,94533,38.287136,-122.02711,4,Month-to-month
8514-VZHEB,Male,No,Yes,Yes,United States,California,Travis Afb,94535,38.265899,-121.939461,59,Two year
6625-IUTTT,Male,No,No,No,United States,California,Fremont,94536,37.572273,-121.964583,67,Two year
9355-NPPFS,Female,Yes,No,No,United States,California,Fremont,94538,37.505768,-121.962472,26,Month-to-month
0068-FIGTF,Female,No,No,No,United States,California,Fremont,94539,37.516791,-121.899117,27,One year
5965-GGPRW,Male,No,Yes,Yes,United States,California,Hayward,94541,37.674002,-122.076796,72,Two year
8035-PWSEV,Female,No,No,No,United States,California,Hayward,94542,37.656695,-122.048361,6,Month-to-month
2236-HILPA,Male,No,Yes,Yes,United States,California,Hayward,94544,37.639215,-122.037554,62,Two year
1840-BIUOG,Male,No,No,No,United States,California,Hayward,94545,37.62984,-122.120843,20,One year
1356-MKYSK,Male,No,No,No,United States,California,Castro Valley,94546,37.708327,-122.083473,6,Month-to-month
6080-LNESI,Male,No,No,No,United States,California,Hercules,94547,37.991259,-122.214945,51,Two year
1830-IPXVJ,Female,No,Yes,Yes,United States,California,Lafayette,94549,37.907777,-122.127161,61,Two year
5828-DWPIL,Male,Yes,Yes,No,United States,California,Livermore,94550,37.571748,-121.659562,62,Month-to-month
8398-TBIYD,Female,No,No,No,United States,California,Castro Valley,94552,37.722727,-122.02157,72,Two year
2931-FSOHN,Male,Yes,No,No,United States,California,Napa,94559,38.232389,-122.324944,13,Month-to-month
9418-RUKPH,Female,No,Yes,Yes,United States,California,Newark,94560,37.504133,-122.032347,38,Two year
9971-ZWPBF,Male,Yes,Yes,Yes,United States,California,Orinda,94563,37.873916,-122.20522,34,Month-to-month
4712-AUQZO,Male,No,No,No,United States,California,Pinole,94564,37.996462,-122.293716,18,Month-to-month
9711-FJTBX,Male,No,Yes,Yes,United States,California,Pittsburg,94565,38.006047,-121.916834,56,One year
2908-ZTPNF,Female,No,No,No,United States,California,Pleasanton,94566,37.633361,-121.862395,36,Month-to-month
